gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ABCB6,23.946004194685983,-0.08968180978758848,0.2495082849045168,-0.3594341960304381,0.7192702968464839,0.9242691160318698
ABCB7,289.70216896512903,0.20646654857372074,0.06911240597378872,2.9874021265013457,0.0028135936800672843,0.20680352393079451
ABCB8,607.9145209365407,-0.0033051867628024647,0.09170054026512449,-0.036043263793719346,0.9712478618307255,0.9933368717797867
ABCB9,54.93273618255649,-0.05015430990219379,0.2098207916471774,-0.23903403236858625,0.8110791935056637,0.9508315692715499
ABCC1,1081.3310312577132,0.09682232846481266,0.08924585838659065,1.084894360536067,0.27796844601476106,0.7113903437747714
ABCC10,652.4921989943535,0.05888068919757965,0.11731578916054991,0.5018991017227851,0.6157384971942927,0.888619372444818
ABCC13,175.90579899166212,1.184069873635006,0.6380048206521352,1.855894869923885,0.06346854435881834,0.4758166626307853
ABCC2,99.92873047322891,-0.05484208652216102,0.1619269030888134,-0.3386842178540358,0.7348476310680195,0.9305127660671119
ABCC3,448.99293589838203,0.15734623252180707,0.23265987621648573,0.6762929435043595,0.49885467207744716,0.8370171712450581
ABCC4,208.01451803566528,0.24505416482824638,0.22818519886372954,1.0739266440089783,0.2828555605524756,0.7141234728112232
ABCC5,1195.6305805968423,-0.032498820582616016,0.1298126182328664,-0.25035178417183984,0.8023153131556681,0.9475196182973381
ABCC6,61.723380884988515,-0.1813155243936078,0.20253164202291546,-0.8952454173708463,0.3706559110982056,0.7662327752479539
ABCD1,586.0647216421017,-0.22411187435127305,0.11310221862986662,-1.981498480455912,0.047535399607884096,0.4479968443876026
ABCD2,157.91164196578396,0.34841449090207793,0.19681222808088827,1.7702888397710854,0.07667903625449125,0.5030555793652215
ABCD3,335.403376063178,0.22998460728770795,0.08255567003774827,2.785812375849513,0.00533937668209344,0.2653515569630636
ABCD4,751.2598115007887,0.05698098898049777,0.09851511158857794,0.5783984615321115,0.5629951323997541,0.8646359521815586
ABCE1,435.4057197528269,0.12778380959632615,0.11408062994418554,1.1201183729336432,0.26266332218931,0.7026839027149063
ABCF1,1065.0975043633155,0.013133257926248391,0.10602102966269634,0.12387408392496821,0.9014149729088251,0.9750611766664881
ABCF2,648.5591605593477,-0.06313917540844863,0.07403311553195423,-0.8528504434099691,0.39374224630411325,0.7827991897222548
ABCF3,941.0611011809683,-0.01686332777077299,0.06786488757059853,-0.24848383861581438,0.8037600729601571,0.9481274953047142
ABCG1,628.7887399935648,-0.337522060059561,0.28148484454160405,-1.1990772029279697,0.2304979275437061,0.6772979697466677
ABCG2,37.16963956271953,0.6772540199429924,0.6230785572373275,1.0869480454372782,0.2770597712636143,0.7104922454416822
ABHD1,16.65833883188963,0.25993694426620056,0.21741253389902201,1.1955931868533816,0.2318553515016503,0.6781239057013018
ABHD10,392.36008250196477,0.07890676513132819,0.0915754195770254,0.8616587889609238,0.3888753098127168,0.7803061111243162
ABHD11,207.51624140237328,-0.011448511926485255,0.14521357346493738,-0.07883913089742647,0.9371605789431093,0.9837658617202577
ABHD12,350.0943687556788,-0.06427723577495079,0.12442413199766661,-0.5165978234524169,0.6054369353998436,0.8838270581421711
ABHD13,454.7144118182851,0.1373462929349305,0.1171208633816511,1.172688528493618,0.24092073333194952,0.6868858630242833
ABHD14A,110.40940369093423,-0.4065886366546745,0.12169128591458238,-3.341148329553091,8.343263672691363e-4,0.1492517168114788
ABHD14B,1149.2381762218445,-0.10681681384902644,0.10420370837409326,-1.0250768952056108,0.30532690644569044,0.7252783954137251
ABHD15,377.4850457931557,0.07503081372896293,0.10741384916858664,0.6985208547102865,0.48485152036348994,0.8320465528718417
ABHD16A,91.14936633508503,0.17926286488224077,0.12943994941375087,1.3849114256776514,0.16607955289079804,0.6185633820601542
ABHD17A,1330.5234804324293,-0.07567578211043423,0.11408424591260079,-0.6633324479210649,0.5071176594907796,0.8409150929810052
ABHD17AP5,10.717065966113285,0.2085455573110971,0.34023595137759566,0.6129439186738151,0.5399134221869706,0.8557698784051535
ABHD17B,203.55948126781433,-0.004535419462007902,0.07290311207364907,-0.06221160294811662,0.9503943225729811,0.9871379940246193
ABHD17C,45.773280483121965,-0.1477550719159869,0.16018775160668874,-0.9223868269202756,0.35632683850425834,0.7613271822538614
ABHD18,281.1516418694935,0.0821620014063491,0.07842417459071423,1.0476616659995737,0.2947945151008481,0.7203930663104314
ABHD2,4817.575223018527,0.01877969404291962,0.11126348900625027,0.16878577339835768,0.8659651489536606,0.965920301741211
ABHD3,1437.5349123333053,0.06299039303280288,0.11501312581329848,0.5476800372772719,0.5839116216900513,0.8730758752398455
ABHD4,1088.8931876636705,-0.2238698552054354,0.13416309890156003,-1.668639566604646,0.09518883254143383,0.5312934838666225
ABHD5,1551.3594836746954,0.01674697965398903,0.16716210916267485,0.10018406526380691,0.9201981964408946,0.9789740396947699
ABHD6,129.44290788257484,0.03537335976565716,0.10359581200872116,0.3414554997906602,0.7327606999629757,0.9297173328701759
ABHD8,259.9538360519923,-0.2838074994125887,0.12376415535325815,-2.29313163090332,0.02184042781867635,0.36506953132461134
ABI1,1839.3069213692788,-0.04624070377528018,0.08792942212416331,-0.5258843133301234,0.5989685886696683,0.8810813464070012
ABI2,266.927071528844,0.19339699041984118,0.10860725840744867,1.780700417777762,0.07496140487407445,0.5004711105392005
ABI3,1139.3185916501152,-0.1376518701375467,0.1627372308105926,-0.8458535852668996,0.39763442808107874,0.7861640752808867
ABL1,479.4002929639869,0.009606098714300569,0.08933142017525274,0.1075332586838435,0.9143659416697693,0.9778420680207551
ABL2,289.2918099892616,-0.09259322335356836,0.1353270771988766,-0.6842180092125496,0.4938375117801383,0.835833195194122
ABLIM1,1954.3292960938795,0.14679844153503918,0.20680688878285025,0.7098334218894388,0.477807440801133,0.8287923385492719
ABLIM2,21.654054705886352,-0.3019122748730089,0.22097091455448997,-1.3662987071475388,0.1718452266442714,0.6275378133709854
ABLIM3,180.75565710372084,-0.4483259473935815,0.2613788179656475,-1.7152344282638239,0.08630225510031027,0.5198683461994881
ABO,54.796192863870516,-0.48571254545791515,0.3947739721132243,-1.230356051230776,0.2185638032434161,0.6671432187936744
ABR,3244.066389619168,0.005781175612731166,0.08695148041080165,0.06648737417026188,0.9469898094199083,0.9863251574967558
ABRACL,504.5290125417187,0.014335242522808003,0.09552277022185551,0.15007146976070543,0.8807082288750412,0.9689531655899178
ABRAXAS1,218.74590297442336,0.17320642079388596,0.10237082394359552,1.6919510278565266,0.09065531141588419,0.5277654256166627
ABRAXAS2,308.71717739180673,0.05999550416506019,0.054524230495488414,1.100345729226284,0.2711815148064609,0.7077882905140545
ABT1,694.0172769098313,-0.046362999622733395,0.07573497251144815,-0.6121742450718541,0.5404224796219093,0.8557698784051535
ABTB1,19789.109427792573,-0.10830304246266137,0.15389476963964463,-0.7037473899617285,0.4815901021922012,0.8309587597256317
ABTB2,70.94271992526086,-0.011407455309190389,0.22677863017039648,-0.050302161630569324,0.9598816012202928,0.9911166438122989
AC000093.1,10.763362090305488,0.3830864760890506,0.3412583172062055,1.1225703719847229,0.261620004478515,0.701918158744916
AC000095.1,14.885894531867955,0.052200939359704754,0.3177791964236202,0.16426795695624308,0.8695202056489636,0.9667266016539943
AC000120.1,5.7367884984457715,0.1076327921384422,0.44242537372734103,0.2432789765913706,0.8077892894874811,0.9492998219524412
AC000123.2,31.61665665941746,0.4031111850519122,0.1788803309919409,2.2535243691497504,0.02422610597960475,0.37585155718463237
AC000123.3,66.13915538256154,0.32140654990381795,0.13910255043454178,2.3105726595218967,0.020856470860237293,0.3605095109733026
AC000403.1,13.438751873803497,-0.04244264531215108,0.26804369035475634,-0.15834226597902065,0.8741871047809604,0.9669792011506033
AC002044.1,27.402271404752476,-0.17909101056633592,0.24847847335212264,-0.7207506072871886,0.47106296966218253,0.8258290628308506
AC002059.1,4.245505776951374,-0.04026641620706469,0.4752704879971504,-0.08472315707367489,0.9324814854733638,0.9822593807179631
AC002091.1,40.8295384536622,-0.1251586518559358,0.21433054707941035,-0.5839515344938863,0.5592529196954243,0.8625996523084798
AC002091.2,28.184742401884275,-0.06311272473967,0.22840790947197429,-0.2763158460036339,0.7823054861710501,0.943290639177446
AC002094.4,5.193887510948315,-0.12186732168544148,0.3615987477132895,-0.3370236275875316,0.7360990887661935,0.9311499589943079
AC002116.2,7.284963914307122,-0.42311056610207753,0.31221311424433534,-1.3551979298696428,0.17535450408080172,0.6306921745067016
AC002128.1,5.145956637135077,-0.15544536176338083,0.36547541803386296,-0.4253237128768483,0.670600709553199,0.906457099412614
AC002310.1,29.20722243963321,-0.21593017468016198,0.1646908135578783,-1.311124585611913,0.18981567573927724,0.6444723500883714
AC002350.1,14.469721736773625,0.29389315154754636,0.25528453517678756,1.1512375841490825,0.24963450703570964,0.6931499682531338
AC002451.1,3.818657804835405,0.8275754100973228,0.5003742869566653,1.653912744259368,0.09814524284848543,0.5345279940516486
AC002456.1,18.829334935730444,0.2609856674766018,0.25189483225289205,1.0360898043933784,0.30016024829002264,0.7230246018612432
AC002464.1,11.310057938829107,-0.05544847863971134,0.4597030367244105,-0.12061803862512313,0.9039935804054527,0.9757268593966704
AC002467.1,56.11590473082656,-0.14503967705841983,0.20684628992896886,-0.7011954486020829,0.4831810498493545,0.8313549395542669
AC002470.1,4.671237062860945,0.4592264565191445,0.44415324997245426,1.0339369497974518,0.30116563976827965,0.7236965373536273
AC002511.1,18.627944102243244,-0.8193475729758599,0.2695759251252123,-3.039394458519582,0.0023705424599612668,0.19684937562058943
AC002511.2,40.029609923504616,-0.7090251657033335,0.24649148669090087,-2.876469184481197,0.00402151459744228,0.24550770572273314
AC002550.2,3.9719205105720943,-0.027063700827907936,0.39719860614255403,-0.06813644461328953,0.9456770191497008,0.9858024864086209
AC002553.1,6.5912614030080245,-0.287559946065297,0.33069158625212336,-0.8695714013299926,0.3845346722738608,0.7769236834954567
AC002553.2,9.64499251851278,0.17861925713200916,0.3842027291710991,0.4649088712028999,0.6419967173709029,0.8987116542894986
AC002558.3,4.648642681057582,0.3149955387139789,0.5891779681927732,0.5346356376498373,0.5929018354488762,0.8779141656372358
AC003072.1,106.78714991669776,-0.27883773316357574,0.16877306759893798,-1.6521459088851114,0.09850481008827015,0.535621795106928
AC003102.1,114.65372319964864,0.059122997982459485,0.162272638210853,0.36434360490051654,0.7156014421998413,0.9231345658644668
AC003665.1,611.2405526878554,0.06331023197746734,0.16754539567342452,0.3778691245020551,0.7055278199453698,0.919116356805676
AC003681.1,5.053197753038028,0.014495627189982195,0.4685050401745151,0.030940173417521116,0.9753172514936166,0.9946371371618076
AC004067.1,12.837130032611542,0.2170118562445745,0.26486521833051724,0.8193293842522276,0.4125985120178636,0.7949301111832339
AC004069.1,75.2933108257642,-0.06201201902508134,0.2318878206180709,-0.2674224927372006,0.7891438831649529,0.9446409961651412
AC004076.2,15.855176873231684,-0.03901134621648079,0.256933809348077,-0.1518342265483278,0.8793176862066772,0.9688215921761265
AC004148.2,4.530268481298739,0.18774026044722375,0.40794839900548235,0.46020590080732426,0.6453684358991837,0.8993822816250391
AC004233.3,91.3591097430534,-0.18704621537247193,0.1873826576360049,-0.9982045176016955,0.3181801962708803,0.7329100415432809
AC004241.1,80.81116632880774,-0.2529883553544312,0.1973813856855382,-1.281723473952525,0.19993966736879493,0.6525954907440672
AC004241.2,14.944525846888379,-0.09062528693218054,0.26014427789247496,-0.3483654826712681,0.7275657217465894,0.928485940115628
AC004241.3,9.103404682805953,-0.39140580081118787,0.2744095075456188,-1.4263565585318474,0.15376544646280163,0.6084263265751528
AC004381.2,7.197894860899606,-0.6539105588307002,0.42825599173940637,-1.5269151429143448,0.12678211357419858,0.5717624729816798
AC004453.1,27.36356321688327,0.46136035326490016,0.21941068345389403,2.10272510892501,0.03548980586133818,0.416767258700824
AC004461.2,19.183390643812643,-0.022211156595216316,0.19302998748679545,-0.11506583450789329,0.9083929401022887,0.9770546713587581
AC004466.1,23.33959850941468,-0.2260602653281125,0.19199298376438778,-1.177440242324333,0.23901983570453417,0.6847973724007076
AC004466.2,15.35160566407387,0.3047138071827857,0.22174176974235868,1.374183166017084,0.16938482551217054,0.6233823156611253
AC004471.2,4.917571363522989,-0.5650916849481468,0.5449163522950655,-1.037024641613538,0.29972437323560946,0.7230246018612432
AC004475.1,783.2795028206317,-0.015723505797576625,0.0640361157955929,-0.2455412168934011,0.8060373982604996,0.948634769620641
AC004477.1,14.960176266610842,-0.07826382508668502,0.22533063113224774,-0.3473288327176058,0.7283442921173495,0.9286390373147407
AC004491.1,4.596269682170139,-0.5683242133486018,0.7493630156763699,-0.7584097446224195,0.4482057260314303,0.8131533355870036
AC004492.1,11.856802463692135,-0.6430076741579459,0.27047416860221724,-2.3773348763060946,0.017438248618327514,0.34467788284662976
AC004494.2,3.9688788459658357,0.4981055892653296,0.4302840738017611,1.1576203247876076,0.24701901123328923,0.691198697901465
AC004585.1,60.42962292160411,0.05465450805055161,0.29161996622846426,0.1874168931483023,0.8513337784546634,0.9620203183839705
AC004596.1,6.618086813091113,0.43515252451940983,0.347272528846539,1.2530577237559304,0.21018470009435303,0.6603803156473532
AC004687.1,2633.3023530957344,-0.1355000971596934,0.1427544877092183,-0.9491827495868177,0.34252767355149843,0.7504319604183414
AC004687.2,9.258206620106185,-0.44469572098481586,0.2996172989966322,-1.4842124352433148,0.13775257183178835,0.5876829649526727
AC004706.1,18.451942502465457,-0.15460880276503947,0.3841402870649869,-0.40248005213492105,0.68733076609714,0.9126809139250404
AC004706.3,8.054750310770348,0.984741731308526,0.33273680634906644,2.9595214972264188,0.0030811720410037244,0.21483290096919672
AC004771.1,19.694348311107323,-0.43421985926855117,0.2772562432502195,-1.56613194414769,0.1173177310614816,0.5616915428761393
AC004771.3,12.965576039092266,0.43374192616985463,0.2669222890043985,1.6249745489133998,0.10416798197195978,0.5405259187586896
AC004797.1,4.0407783435563305,-0.0025926774669343612,0.41775671966114186,-0.006206189738940355,0.9950482088137578,0.9986097550097578
AC004801.2,26.0295542468548,0.01004138931282101,0.24840981161157435,0.040422675930861435,0.9677561522429288,0.9925083766105234
AC004801.6,13.873119739535493,-0.4588755523703625,0.2213459212293215,-2.073115013015996,0.03816157714181597,0.4251787707827111
AC004803.1,7.736762678560832,-0.10416982937124433,0.3048147524245049,-0.34174799133793443,0.7325405522957245,0.9297173328701759
AC004812.2,47.32231171961101,-0.18885972414584581,0.15872541550476188,-1.1898518176515964,0.23410463891945432,0.681122581774854
AC004825.2,9.423744463653856,-0.38273879200583943,0.31359833035618306,-1.2204745847056235,0.22228501840752893,0.6705276232323859
AC004846.1,15.696056592851935,-0.11726011325829527,0.24845877310121525,-0.47194998105591845,0.6369624914304146,0.8974906860288773
AC004846.2,73.06899393498395,-0.034487801845516315,0.17989802714132075,-0.19170750448766216,0.847971327293078,0.9614938348396447
AC004847.1,387.3093188233732,-0.06871827270612613,0.16130002845826474,-0.42602765394989683,0.6700876954243931,0.9063097853536873
AC004865.2,69.16428651036028,0.12439382768603258,0.14069640511189574,0.8841293961071874,0.37662636621222356,0.7711935420994888
AC004877.1,8.861979223112046,0.05868514721785953,0.34850265718840523,0.1683922518448218,0.8662747032018938,0.9659695467954081
AC004877.2,15.088504658506928,0.4627649713130995,0.23165408152933942,1.9976551600472858,0.045754058657742624,0.4441313710560523
AC004889.1,8.912378939304547,0.1981526692495836,0.4262490252263134,0.46487536046417016,0.642020716373096,0.8987116542894986
AC004890.1,4.031797302545236,-0.08372669412392243,0.478002275819827,-0.1751596140004184,0.8609542170368044,0.9652688143775321
AC004890.2,56.16630018231893,0.21856399211479668,0.22038047218219733,0.991757527110211,0.32131582104444284,0.7368254811209483
AC004908.2,7.659603509957573,0.06997885508820648,0.3111170072889376,0.2249277713809338,0.8220354643648297,0.9542003606125282
AC004908.3,8.573546629956335,0.2571186098934107,0.32392193701124006,0.7937672028816273,0.42733096912567203,0.8026833840240952
AC004918.1,116.11913019703691,0.06149217878142482,0.1713312142135634,0.3589082063282127,0.719663760342634,0.9245461045676915
AC004918.3,23.801013238698605,0.36682867651809503,0.22439048802264427,1.6347781929199987,0.10209555381456774,0.5384588488482329
AC004943.2,27.541681555981544,0.1918232582420969,0.20998795510074073,0.9134964819771239,0.3609814830055206,0.7630494111925685
AC004951.1,11.774023232796004,-0.010791089131749731,0.3138568540172194,-0.03438220001771154,0.972572377407739,0.9936002435021543
AC004951.2,16.33564516047162,-0.30038698790750107,0.3059759667036526,-0.9817339287906731,0.3262309457032536,0.7400473995650854
AC004951.4,8.979725355782634,0.2080468285331372,0.28723991774986446,0.7242963657798756,0.4688838076582301,0.8242116360920353
AC004967.1,14.46853267848846,0.1495528387193832,0.2349194773340832,0.6366131936633821,0.5243768290783749,0.8500148239129965
AC004967.2,17.247080468879343,0.4624473839534697,0.23897018478965387,1.9351677045424085,0.05296971942984278,0.45760669809878807
AC004980.1,26.738121167979465,-0.07897439281327642,0.23247246038833,-0.3397150470268817,0.7340711290880902,0.9302564316283217
AC004982.1,7.898230186100745,0.22493588262437036,0.3059016066974911,0.7353210238180001,0.4621440072005116,0.8218265255066834
AC004982.2,19.95405941686174,-0.3080140734107078,0.18680889370165124,-1.6488191076310903,0.09918469920709792,0.5357887366720591
AC005005.3,7.634487011923153,0.3079843613202076,0.3981412827532884,0.7735554554664272,0.43919372258703054,0.8103921825096986
AC005014.2,3.9064766286185697,-0.3418676318623885,0.37848588950440076,-0.9032506662534734,0.36639287309281326,0.76526793547247
AC005034.5,7.201124668140229,-0.25644855754761847,0.3509139879431868,-0.7308017530185706,0.46490025264479284,0.8230182904721344
AC005041.3,7.163305353182362,0.6789689897880221,0.4066405963926314,1.6697029165588877,0.0949781564267659,0.5312934838666225
AC005046.1,10.390499227206773,0.2693057847325425,0.3714389976617903,0.7250336836676368,0.46843136634353766,0.8240706762634401
AC005050.3,11.221004694961827,-0.2326379540479927,0.512566215713442,-0.4538690746993215,0.6499230632680968,0.9007992643170663
AC005070.3,31.834265291375264,0.04838880797018105,0.19862000002420335,0.2436250526849487,0.807521223579532,0.9491687903549236
AC005071.1,5.705592686239452,0.14607125936783996,0.40991502777664834,0.35634521661750407,0.7215820508124298,0.9257619617421131
AC005072.1,7.4892949789686964,-0.19795411290442064,0.4933990285379905,-0.4012049101332567,0.6882692659750811,0.912954743927464
AC005076.1,7.374701041812079,-0.25931816981402495,0.31354467852909323,-0.8270533278719424,0.4082068361238174,0.7912657773384902
AC005082.1,25.259904308132068,0.15993550555475627,0.4996108601261187,0.32012015414233214,0.7488772481290441,0.9336285726709419
AC005154.2,62.24361444336374,-0.12302020468159167,0.14089425007936207,-0.8731385745855319,0.38258755055766797,0.7756373228866635
AC005165.1,6.609086075912983,-0.533711844588518,0.477336667512473,-1.1181035962936408,0.2635227506706139,0.7032942185970975
AC005220.1,8.416909402298874,-0.1908050742094531,0.41103414968048585,-0.4642073520114422,0.6424991943211158,0.8989303785295435
AC005224.1,7.6296177671128484,0.17924923634806675,0.3200754052356815,0.5600218992648933,0.5754645004855155,0.8700816156057671
AC005224.3,15.759579810102187,-0.256009277929576,0.3049472842820684,-0.8395197830087052,0.4011776925462753,0.7875001702268856
AC005224.4,26.936176018843025,0.29756751913487356,0.22604412730559503,1.3164134042402444,0.1880353258593939,0.6436230423211956
AC005225.4,6.885247824261807,0.2639514716803478,0.3539445105505069,0.7457425212494789,0.4558229676274994,0.8169019183042922
AC005229.4,23.12945539910948,-0.2484319298432863,0.18985766000764903,-1.308516758466724,0.19069809420626213,0.6447619794564533
AC005261.1,410.1501764560061,0.009349878865729987,0.101747880815928,0.09189261526384852,0.9267833588030131,0.9805655704983689
AC005262.1,5.313617699978997,-0.14817728487301152,0.38033658692680306,-0.3895951374815505,0.6968359483190922,0.9155697488486626
AC005264.1,6.99185127442595,-0.995872637433159,0.3833259311321716,-2.5979787865950033,0.009377428697394743,0.299680811009458
AC005280.2,166.93358055402373,-0.1461707804698278,0.19530613294692362,-0.7484187939431024,0.4542075899238986,0.8160796963251351
AC005288.1,16.942184321490306,-0.037496280586996986,0.2022452715848747,-0.1854000357741922,0.8529152803631549,0.9626550531416085
AC005306.1,539.945623348919,-0.180935730631797,0.1591703731920763,-1.1367425168593133,0.2556459399193371,0.6975379349404887
AC005329.1,24.329502512581197,0.173530275554687,0.2526005025974902,0.6869751792663741,0.49209836968065784,0.8348117663830417
AC005332.2,42.84488278832868,0.39206629734719084,0.2722874077132037,1.4398987475768563,0.1498960474855877,0.6028492751573576
AC005332.3,38.41274450685704,-0.02670481656094961,0.14655229655546156,-0.18222038950337008,0.8554097723555534,0.9634512254144525
AC005332.4,149.04781584179588,0.04588028780528076,0.1408520492391267,0.32573390343358855,0.7446256907522822,0.9330081209497111
AC005332.5,280.2701287557226,0.04852451024135387,0.10666784657191349,0.4549122514500144,0.649172368542612,0.9002965831385594
AC005332.6,478.95160167803886,-0.05614988254719276,0.06777713230564521,-0.8284487796559666,0.40741639101186206,0.7906176321197192
AC005332.7,7.737162944196435,0.4470843988232644,0.29623197877172247,1.5092374586870292,0.13123811076345152,0.579709723172587
AC005342.2,8.258900936072877,-0.4227114640550321,0.329494051805392,-1.2829107589010342,0.19952334307241182,0.6525123575254367
AC005392.2,122.25413783392985,-1.4451543743424997,0.6413327234752446,-2.253361354324036,0.024236374135425693,0.37585155718463237
AC005393.1,14.14955374607808,-0.33237229489228826,0.2505637115688282,-1.3264981302010599,0.1846747540686211,0.639404577345886
AC005394.2,6.9616160882156795,-1.4382650211058412,0.48018275584568615,-2.995245047008829,0.002742244405607384,0.20666020605662455
AC005476.2,4.293079572047707,0.5352758838805769,0.4400580696556649,1.216375566750583,0.22384188713151243,0.6721515174316265
AC005498.3,10.76727411537591,0.10456196592431671,0.25776447971394983,0.40564924244159917,0.6850003419017852,0.9126809139250404
AC005515.1,7.2312599319683715,0.07425722354132194,0.44670676318859526,0.1662325929683121,0.8679739107883766,0.9664659585410247
AC005519.1,27.426420305247696,0.22768437842223888,0.21050522281512546,1.0816091656889715,0.2794262300498963,0.712404465661204
AC005520.2,19.53924751102157,-0.42648258911719034,0.3440366012979454,-1.2396430714296134,0.21510744216448544,0.663569552470482
AC005520.5,7.745615348910389,0.13655956940903186,0.34387309726554405,0.39712199208063803,0.6912775032216281,0.9134709345771742
AC005532.1,5.408389868327636,0.4429787597298153,0.4203348565209863,1.0538711050428873,0.2919419335921714,0.718973474526503
AC005562.1,4.5493787516944675,0.24749753869736074,0.41095124987112686,0.6022552280227284,0.5470042582686757,0.8576755567895749
AC005622.1,30.696836201696286,-0.4542935572850966,0.29202491299654926,-1.5556671265593864,0.1197872674770436,0.563304024860752
AC005632.2,209.7197661538016,0.021397108360860638,0.2545275811123682,0.0840659714257619,0.9330039797113193,0.9824306130380799
AC005674.2,541.0605384858404,-0.08505165595929541,0.10904013184621718,-0.780003238433777,0.43538896899917534,0.8074719788365491
AC005696.1,4.354647085806689,0.1781256504136895,0.40383364389705567,0.44108670266981737,0.6591502297264029,0.9039038302273921
AC005696.3,6.208002980895048,0.2593022263724415,0.382905908234163,0.6771956786152992,0.4982818092097443,0.8369396077878902
